group,key,English,Korean,중복 체크
Passive,Exp/Passive_P_BombChiliMintCandy_G1,When you get <sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color><c> there is a 50% chance of getting <sprite name=Status_MintCandy><color=#00baff>Mint Candy</color> +1,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color>를 획득할 때<c> 50% 확률로 <sprite name=Status_MintCandy><color=#00baff>민트 사탕</color> +1,-99999
Passive,Exp/Passive_P_BombChiliMintCandy_G2,When you get <sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color><c> there is a 100% chance of getting <sprite name=Status_MintCandy><color=#00baff>Mint Candy</color> +1,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color>를 획득할 때<c> 100% 확률로 <sprite name=Status_MintCandy><color=#00baff>민트 사탕</color> +1,-99999
Passive,Exp/Passive_P_CoconutShieldEnergyDrink_G1,When you get <sprite name=Status_CoconutShield><color=#ffd900>Coconut Shield</color><c> you have a 50% chance to <sprite name=Status_EnergyDrink><color=#ffd900>Energy Drink</color> +1,<sprite name=Status_CoconutShield><color=#ffd900>코코넛 쉴드</color>를 획득할 때<c> 50% 확률로 <sprite name=Status_EnergyDrink><color=#ffd900>에너지 드링크</color> +1,-99999
Passive,Exp/Passive_P_CoconutShieldEnergyDrink_G2,When you get <sprite name=Status_CoconutShield><color=#ffd900>Coconut Shield</color><c> you have a 100% chance to <sprite name=Status_EnergyDrink><color=#ffd900>Energy Drink</color> +1,<sprite name=Status_CoconutShield><color=#ffd900>코코넛 쉴드</color>를 획득할 때<c> 100% 확률로 <sprite name=Status_EnergyDrink><color=#ffd900>에너지 드링크</color> +1,-99999
Passive,Exp/Passive_P_EnergyDrinkMeat_G1,When you get <sprite name=Status_EnergyDrink><color=#ffd900>Energy Drink</color><c> there is a 50% chance of <sprite name=Status_Meat><color=#ffd900>Well-cooked Meat</color> +1,<sprite name=Status_EnergyDrink><color=#ffd900>에너지 드링크</color>를 획득할 때<c> 50% 확률로 <sprite name=Status_Meat><color=#ffd900>잘 구운 고기</color> +1,-99999
Passive,Exp/Passive_P_EnergyDrinkMeat_G2,When you get <sprite name=Status_EnergyDrink><color=#ffd900>Energy Drink</color><c> there is a 100% chance of <sprite name=Status_Meat><color=#ffd900>Well-cooked Meat</color> +1,<sprite name=Status_EnergyDrink><color=#ffd900>에너지 드링크</color>를 획득할 때<c> 100% 확률로 <sprite name=Status_Meat><color=#ffd900>잘 구운 고기</color> +1,-99999
Passive,Exp/Passive_P_MeatBombChili_G1,When geting <sprite name=Status_Meat><color=#ffd900>Well-cooked Meat</color><c> there is a 50% chance of adding <sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> +1,<sprite name=Status_Meat><color=#ffd900>잘 구운 고기</color>를 획득할 때<c> 50% 확률로 <sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color> +1,-99999
Passive,Exp/Passive_P_MeatBombChili_G2,When geting <sprite name=Status_Meat><color=#ffd900>Well-cooked Meat</color><c> there is a 100% chance of adding <sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> +1,<sprite name=Status_Meat><color=#ffd900>잘 구운 고기</color>를 획득할 때<c> 100% 확률로 <sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color> +1,-99999
Passive,Exp/Passive_P_MintCandyCoconutShield_G1,When you get <sprite name=Status_MintCandy><color=#00baff>Mint Candy</color><c> you have a 50% chance to <sprite name=Status_CoconutShield><color=#ffd900>Coconut Shield</color> +1,<sprite name=Status_MintCandy><color=#00baff>민트 사탕</color>를 획득할 때<c> 50% 확률로 <sprite name=Status_CoconutShield><color=#ffd900>코코넛 쉴드</color> +1,-99999
Passive,Exp/Passive_P_MintCandyCoconutShield_G2,When you get <sprite name=Status_MintCandy><color=#00baff>Mint Candy</color><c> you have a 100% chance to <sprite name=Status_CoconutShield><color=#ffd900>Coconut Shield</color> +1,<sprite name=Status_MintCandy><color=#00baff>민트 사탕</color>를 획득할 때<c> 100% 확률로 <sprite name=Status_CoconutShield><color=#ffd900>코코넛 쉴드</color> +1,-99999
Passive,Exp/Weapon_Normal_01_Common,<color=#ff6f16>Attack Power</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_01_Great,When hitting an enemy with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> there is a 15% chance of <sprite name=Status_Flame><color=#ff6f16>burning oil</color> +1,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 타격시<c> 15% 확률로 <sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> +1,-99999
Passive,Exp/Weapon_Normal_01_Rare,<color=#ff6f16>Attack Power</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_01_Epic,<sprite name=Skill_MainWeapon><color=#5c482f>Melee</color> critical hit chance 30% <sprite name=UI_Arrow_Up>,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 치명타 확률 30% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_01_Legendary,<color=#ff6f16>Attack Power</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_01_Mythic,When hitting an enemy with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> there is a 50% chance of <sprite name=Status_Freeze><color=#00baff>Freeze</color> +1,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 타격시<c> 50% 확률로 <sprite name=Status_Freeze><color=#00baff>동결</color> +1,-99999
Passive,Exp/Weapon_Normal_02_Common,<color=#ff6f16>Critical Hit Chance</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>치명타 확률</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_02_Great,Whenever you kill 5 enemies with a <sprite name=Skill_Teafork><color=#5c482f>Tea fork</color> skill<c> <sprite name=Status_MintCandy><color=#00baff>Mint Candy</color> +1,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 5명 처치할 때마다<c> <sprite name=Status_MintCandy><color=#00baff>민트 사탕</color> +1,-99999
Passive,Exp/Weapon_Normal_02_Rare,<color=#ff6f16>Attack Power</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_02_Epic,<sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> Skill Damage 40% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬 피해량 40% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_02_Legendary,<color=#ff6f16>Attack Power</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_02_Mythic,When hitting an enemy with the <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> there is a 50% chance of <sprite name=Status_Jam><color=#ffd900>Sticky Jam</color> +1,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 타격시<c> 50% 확률로 <sprite name=Status_Jam><color=#ffd900>끈적이는 잼</color> +1,-99999
Passive,Exp/Weapon_Normal_03_Common,<color=#ff6f16>Attack Power</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_03_Great,When hitting an enemy with the <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> there is a 15% chance of inflicting <sprite name=Status_Freeze><color=#00baff>Freeze</color> +1,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 타격시<c> 15% 확률로 <sprite name=Status_Freeze><color=#00baff>동결</color> +1,-99999
Passive,Exp/Weapon_Normal_03_Rare,<color=#ff6f16>Attack Power</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_03_Epic,<sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill damage 40% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬 피해량 40% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_03_Legendary,<color=#00baff>Attack Speed</color> 20% <sprite name=UI_Arrow_Up>,<color=#00baff>공격 속도</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Weapon_Normal_03_Mythic,<sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill critical hit chance 50% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬의 치명타 확률 50% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_01_Common,<color=#ff6f16>HP</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_01_Rare,<color=#ff6f16>HP</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_01_Epic,For every 3 enemy killed<c> <sprite name=Status_Meat><color=#ffd900>Well-cooked Meat</color> +1,적 3명 처치할 때마다<c> <sprite name=Status_Meat><color=#ffd900>잘 구운 고기</color> +1,-99999
Passive,Exp/Body_Normal_01_Legendary,<color=#ff6f16>HP</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_01_Mythic,When you get <sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color><c> there is a 100% chance of getting <sprite name=Status_Meat><color=#ffd900>Well-cooked Meat</color> +1,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color>를 획득할 때<c> 100% 확률로 <sprite name=Status_Meat><color=#ffd900>잘 구운 고기</color> +1,-99999
Passive,Exp/Body_Normal_02_Common,<color=#00baff>Debuff Resistance</color> 20% <sprite name=UI_Arrow_Up>,<color=#00baff>디버프 저항</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_02_Rare,<color=#ff6f16>HP</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_02_Epic,<color=#73e312>Max Health</color> 10% <sprite name=UI_Arrow_Up> Every 120 seconds,120초마다 <color=#73e312>최대 체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_02_Legendary,<color=#00baff>Debuff Resistance</color> 20% <sprite name=UI_Arrow_Up>,<color=#00baff>디버프 저항</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_02_Mythic,Whenever you kill 10 enemies<c> <color=#00baff>Debuff Resistance</color> 10% <sprite name=UI_Arrow_Up>,적 10명 처치할 때마다<c> <color=#00baff>디버프 저항</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_03_Common,<color=#00baff>Evasion Chance</color> 20% <sprite name=UI_Arrow_Up>,<color=#00baff>회피 확률</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_03_Rare,<color=#ff6f16>HP</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_03_Epic,When you <sprite name=Status_Boots><color=#00baff>evade</color><c> there is a 100% chance of <sprite name=Status_EnergyDrink><color=#f4b900>Energy Drink</color> +1,<sprite name=Status_Boots><color=#00baff>회피</color>를 했을 때 100% 확률로 <sprite name=Status_EnergyDrink><color=#f4b900>에너지 드링크</color> +1,-99999
Passive,Exp/Body_Normal_03_Legendary,<color=#00baff>Evasion Chance</color> 20% <sprite name=UI_Arrow_Up>,<color=#00baff>회피 확률</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Body_Normal_03_Mythic,When you <sprite name=Status_Boots><color=#00baff>evade</color><c> there is a 100% chance of <sprite name=Status_MintCandy><color=#00baff>Mint Candy</color> +2,<sprite name=Status_Boots><color=#00baff>회피</color>를 했을 때 100% 확률로 <sprite name=Status_MintCandy><color=#00baff>민트 사탕</color> +2,-99999
Passive,Exp/Ring_Normal_01_Rare,<color=#ff6f16>Attack Power</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_01_Epic,<sprite name=Status_Freeze><color=#00baff>Freeze</color> Duration 50% <sprite name=UI_Arrow_Up>,<sprite name=Status_Freeze><color=#00baff>동결</color>의 지속 시간 50% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_01_Legendary,<color=#ff6f16>Attack Power</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_01_Mythic, Damage dealt to enemies affected by <sprite name=Status_Freeze><color=#00baff>Freeze</color> +150% <sprite name=UI_Arrow_Up>,<sprite name=Status_Freeze><color=#00baff>동결</color>에 걸린 적에게 주는 피해량 +150% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_02_Rare,<color=#ff6f16>Attack Power</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_02_Epic,<sprite name=Status_Flame><color=#ff6f16>Burning Oil</color> Damage 80% <sprite name=UI_Arrow_Up>,<sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> 피해량 80% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_02_Legendary,<color=#ff6f16>Attack Power</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_02_Mythic, Damage dealt to enemies affected by <sprite name=Status_Flame><color=#ff6f16>Burning Oil</color> +100% <sprite name=UI_Arrow_Up>,<sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color>에 걸린 적에게 주는 피해량 +100% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_03_Rare,<color=#ff6f16>Attack Power</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_03_Epic,<sprite name=Status_Jam><color=#ffd900>Sticky Jam</color> Duration 50% <sprite name=UI_Arrow_Up>,<sprite name=Status_Jam><color=#ffd900>끈적이는 잼</color>의 지속 시간 50% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_03_Legendary,<color=#ff6f16>Attack Power</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_03_Mythic, Damage dealt to enemies affected by <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color> +100% <sprite name=UI_Arrow_Up>,<sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color>에 걸린 적에게 주는 피해량 +100% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_04_Rare,<color=#ff6f16>Attack Power</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_04_Epic,<sprite name=Status_Kettle><color=#f4b900>Kettle</color> Damage 80% <sprite name=UI_Arrow_Up>,<sprite name=Status_Kettle><color=#f4b900>주전자</color> 피해량 80% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_04_Legendary,<color=#ff6f16>Attack Power</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>공격력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Ring_Normal_04_Mythic,When hit with <sprite name=Status_Kettle><color=#f4b900>Kettle</color><c> there is a 100% chance of <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color> +1,<sprite name=Status_Kettle><color=#f4b900>주전자 </color>로 타격시 100% 확률로 <sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color> +1,-99999
Passive,Exp/Accessories_Normal_01_Rare,<color=#ff6f16>HP</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_01_Epic,For every 3 enemy killed<c> <sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> +1,적 3명 처치할 때마다<c> <sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color> +1,-99999
Passive,Exp/Accessories_Normal_01_Legendary,<color=#ff6f16>HP</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_01_Mythic,<sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> Damage 120% <sprite name=UI_Arrow_Up>,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color> 피해량 120% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_02_Rare,<color=#ff6f16>HP</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_02_Epic,For every 3 enemy killed<c> <sprite name=Status_EnergyDrink><color=#ffd900>Energy Drink</color> +1,적 3명 처치할 때마다<c> <sprite name=Status_EnergyDrink><color=#ffd900>에너지 드링크</color> +1,-99999
Passive,Exp/Accessories_Normal_02_Legendary,<color=#ff6f16>HP</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_02_Mythic,<sprite name=Status_EnergyDrink><color=#ffd900>Energy Drink</color> acceleration 100% <sprite name=UI_Arrow_Up>,<sprite name=Status_EnergyDrink><color=#ffd900>에너지 드링크</color>의 가속량 100% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_03_Rare,<color=#ff6f16>HP</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_03_Epic,For every 3 enemy killed<c> <sprite name=Status_CoconutShield><color=#ffd900>Coconut Shield</color> +1,적 3명 처치할 때마다<c> <sprite name=Status_CoconutShield><color=#ffd900>코코넛 쉴드</color> +1,-99999
Passive,Exp/Accessories_Normal_03_Legendary,<color=#ff6f16>HP</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_03_Mythic,When you get <sprite name=Status_CoconutShield><color=#ffd900>Coconut Shield</color><c> you have a 100% chance to <sprite name=Status_MintCandy><color=#00baff>Mint Candy</color> +1,<sprite name=Status_CoconutShield><color=#ffd900>코코넛 쉴드</color>를 획득할 때<c> 100% 확률로 <sprite name=Status_MintCandy><color=#00baff>민트 사탕</color> +1,-99999
Passive,Exp/Accessories_Normal_04_Rare,<color=#ff6f16>HP</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_04_Epic,<sprite name=Status_Meat><color=#f4b900>Well-cooked meat</color> +1 Every 25 seconds,25초마다 <sprite name=Status_Meat><color=#f4b900>잘 구운 고기</color> +1,-99999
Passive,Exp/Accessories_Normal_04_Legendary,<color=#ff6f16>HP</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_04_Mythic,<sprite name=Status_Meat><color=#ffd900>Well-cooked meat</color> restores 100% <sprite name=UI_Arrow_Up>,<sprite name=Status_Meat><color=#ffd900>잘 구운 고기</color>의 회복량 100% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_05_Rare,<color=#ff6f16>HP</color> 10% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_05_Epic,<sprite name=Status_MintCandy><color=#00baff>Mint Candy</color> +1 Every 25 seconds,25초마다 <sprite name=Status_MintCandy><color=#00baff>민트 사탕</color> +1,-99999
Passive,Exp/Accessories_Normal_05_Legendary,<color=#ff6f16>HP</color> 20% <sprite name=UI_Arrow_Up>,<color=#ff6f16>체력</color> 20% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Accessories_Normal_05_Mythic,When you get <sprite name=Status_MintCandy><color=#00baff>Mint Candy</color><c> you have a 100% chance to <sprite name=Status_EnergyDrink><color=#ffd900>Energy Drink</color> +1,<sprite name=Status_MintCandy><color=#00baff>민트 사탕</color>를 획득할 때<c> 100% 확률로 <sprite name=Status_EnergyDrink><color=#ffd900>에너지 드링크</color> +1,-99999
Property,Name/Coin,Coins,동전,-99999
Property,Name/Gem,Gems,보석,-99999
Property,Name/Stamina,Action Points,행동력,-99999
Property,Name/EquipmentScroll,Equipment Scrolls,장비 스크롤,-99999
Property,Name/EquipmentStone,Equipment Enhancement Stones,장비 강화석,-99999
Property,Name/EquipmentKey_Supply,Supply Equipment Keys,보급 장비 열쇠,-99999
Property,Name/EquipmentKey_HighQuality,High-Quality Equipment Keys,고급 장비 열쇠,-99999
Property,Name/EquipmentKey_Legendary,Luxury Equipment Keys,명품 장비 열쇠,-99999
Property,Name/Weapon_Normal_01,Green Onion,대파,-99999
Property,Name/Weapon_Normal_02,Fork Spear,포크 창,-99999
Property,Name/Weapon_Normal_03,Bottle Hammer,병 망치,-99999
Property,Name/Body_Normal_01,Tomato Doll Cloth,토마토 인형 옷,-99999
Property,Name/Body_Normal_02,Chef Cloth,요리사 옷,-99999
Property,Name/Body_Normal_03,Raincoat and Boots,비옷과 장화,-99999
Property,Name/Ring_Normal_01,Ice Ring,얼음 반지,-99999
Property,Name/Ring_Normal_02,Flame Ring,화염 반지,-99999
Property,Name/Ring_Normal_03,Jam Ring,잼 반지,-99999
Property,Name/Ring_Normal_04,Kettle Ring,주전자 반지,-99999
Property,Name/Accessories_Normal_01,Bomb Chili Necklace,폭탄 칠리 목걸이,-99999
Property,Name/Accessories_Normal_02,Energy Drink Brooch,에너지 드링크 브로치,-99999
Property,Name/Accessories_Normal_03,Coconut Shield Key Ring,코코넛 쉴드 키 링,-99999
Property,Name/Accessories_Normal_04,Photo of Well-Cooked Meat,잘 구운 고기 사진,-99999
Property,Name/Accessories_Normal_05,Mint Candy Bowl,민트 사탕 통,-99999
Property,Desc/Coin,Resources Used for Traits,특성에 사용되는 자원,-99999
Property,Desc/Gem,Rare Resources Used in Various Places,다양한 곳에 사용되는 희귀한 자원,-99999
Property,Desc/Stamina,Resources Used to Enter Stages,스테이지 입장에 사용되는 자원,-99999
Property,Desc/EquipmentScroll,Resources Used to Break Through Equipment Max Level,장비 최대 레벨 돌파에 사용되는 자원,-99999
Property,Desc/EquipmentStone,Resources Used to Level Up Equipment,장비 레벨 업에 사용되는 자원,-99999
Property,Desc/EquipmentKey_Supply,Keys to Open Supply Boxes,보급 상자를 열 수 있는 열쇠,-99999
Property,Desc/EquipmentKey_HighQuality,Keys to Open High-Quality Boxes,고급 상자를 열 수 있는 열쇠,-99999
Property,Desc/EquipmentKey_Legendary,Keys to Open Legendary Boxes,전설 상자를 열 수 있는 열쇠,-99999
Property,Desc/Weapon_Normal_01,Property/Name/Property/Desc/Weapon_Normal_01,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬을 강화하는 무기,-99999
Property,Desc/Weapon_Normal_02,<sprite name=Skill_Teafork>A weapon that enhances the <color=#5c482f>Tea Fork</color> skill,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬을 강화하는 무기,-99999
Property,Desc/Weapon_Normal_03,<sprite name=Skill_Jar>A weapon that enhances the <color=#5c482f>Bottle</color> skill,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬을 강화하는 무기,-99999
Property,Desc/Body_Normal_01,Armor that enhances recovery ability,회복 능력을 강화하는 방어구,-99999
Property,Desc/Body_Normal_02,Armor that grows more and more as you fight,싸울수록 점점 더 성장하는 방어구,-99999
Property,Desc/Body_Normal_03,Armor that enhances evasion ability,회피 능력을 강화하는 방어구,-99999
Property,Desc/Ring_Normal_01,A ring that enhances <sprite name=Status_Freeze><color=#00baff>Freeze</color>,<sprite name=Status_Freeze><color=#00baff>동결</color>를 강화하는 반지,-99999
Property,Desc/Ring_Normal_02,A ring that enhances <sprite name=Status_Flame><color=#ff6f16>Fire Oil</color>,<sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color>을 강화하는 반지,-99999
Property,Desc/Ring_Normal_03,A ring that enhances <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color>,<sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color>을 강화하는 반지,-99999
Property,Desc/Ring_Normal_04,<sprite name=Status_Kettle><color=#f4b900>Kettle</color> enhancement ring,<sprite name=Status_Kettle><color=#f4b900>주전자</color>를 강화하는 반지,-99999
Property,Desc/Accessories_Normal_01,<sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> enhancement accessory,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color>를 강화하는 장신구,-99999
Property,Desc/Accessories_Normal_02,<sprite name=Status_EnergyDrink><color=#f4b900>Energy Drink</color> enhancement accessory,<sprite name=Status_EnergyDrink><color=#f4b900>에너지 드링크</color>를 강화하는 장신구,-99999
Property,Desc/Accessories_Normal_03,<sprite name=Status_CoconutShield><color=#f4b900>Coconut Shield</color> enhancement accessory,<sprite name=Status_CoconutShield><color=#f4b900>코코넛 쉴드</color>를 강화하는 장신구,-99999
Property,Desc/Accessories_Normal_04,<sprite name=Status_Meat><color=#f4b900>Well-cooked Meat</color> enhancement accessory,<sprite name=Status_Meat><color=#f4b900>잘 구운 고기</color>를 강화하는 장신구,-99999
Property,Desc/Accessories_Normal_05,<sprite name=Status_MintCandy><color=#00baff>Mint Candy</color> enhancement accessory,<sprite name=Status_MintCandy><color=#00baff>민트 사탕</color>를 강화하는 장신구,-99999
LauncherPopup,Tip1,The longer the skill is chained<c> the more <color=#00baff>attack speed</color> <sprite name=UI_Arrow_Up> bonus you receive!,스킬이 길게 연결될수록 <color=#00baff>공격 속도</color> <sprite name=UI_Arrow_Up> 보너스를 받습니다!,-99999
LauncherPopup,Tip2,You can merge equipments to obtain higher grade equipment,장비를 합성하여 더 높은 등급의 장비를 획득할 수 있습니다,-99999
LauncherPopup,Tip3,The higher the grade of the equipment<c> the more passive skills you start with,장비의 등급이 높아질수록 더 많은 패시브 스킬을 가지고 시작합니다,-99999
LauncherPopup,Tip4,You can strengthen the equipment to make it even stronger,장비를 강화하여 더욱 강해질 수 있습니다,-99999
LauncherPopup,Tip5,<sprite name=Status_Freeze><color=#00baff>Freeze</color> to block enemy attacks,<sprite name=Status_Freeze><color=#00baff>동결</color>시켜서 적의 공격을 저지할 수 있습니다,-99999
